model,time,status,temp,rsc,rer,psc
ST3000DM001,805,0,24,1,1,0
ST3000DM001,806,0,22,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,806,0,23,0,1,0
ST3000DM001,1054,0,24,0,1,0
ST3000DM001,906,0,25,0,1,0
ST3000DM001,806,0,26,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,806,0,27,0,1,0
ST3000DM001,806,0,25,0,1,0
ST3000DM001,806,0,25,0,1,0
ST3000DM001,805,0,26,0,1,0
ST3000DM001,768,0,25,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,806,0,26,0,1,0
ST3000DM001,805,0,26,0,1,0
ST3000DM001,806,0,22,0,1,0
ST3000DM001,806,0,25,0,1,0
ST3000DM001,583,0,23,0,1,0
ST3000DM001,806,0,23,0,1,0
ST3000DM001,806,0,23,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,806,0,25,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,806,0,22,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,806,0,25,0,1,0
ST3000DM001,806,0,26,0,1,0
ST3000DM001,806,0,25,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,806,0,26,0,1,0
ST3000DM001,806,0,26,0,1,0
ST3000DM001,806,0,25,0,1,0
ST3000DM001,805,0,25,1,1,0
ST3000DM001,806,0,27,0,1,0
ST3000DM001,805,0,23,1,1,0
ST3000DM001,805,0,25,0,1,0
ST3000DM001,791,1,32,0,1,1
ST3000DM001,969,1,22,1,1,0
ST3000DM001,904,0,22,0,1,0
ST3000DM001,597,0,24,0,1,0
ST3000DM001,636,0,19,0,1,0
ST3000DM001,803,0,32,1,1,0
ST3000DM001,967,1,21,1,1,1
ST3000DM001,974,1,24,0,1,1
ST3000DM001,787,1,27,1,1,0
ST3000DM001,786,1,26,1,1,0
ST3000DM001,804,1,27,1,1,0
ST3000DM001,965,0,22,1,1,0
ST3000DM001,771,1,20,1,1,0
ST3000DM001,920,1,21,0,1,0
ST3000DM001,1188,1,24,1,1,1
ST3000DM001,881,1,27,0,1,0
ST3000DM001,920,0,25,0,1,0
ST3000DM001,920,0,25,0,1,0
ST3000DM001,920,0,27,0,1,0
ST3000DM001,920,0,25,0,1,0
ST3000DM001,920,0,25,0,1,0
ST3000DM001,920,0,27,0,1,0
ST3000DM001,920,0,22,0,1,0
ST3000DM001,920,0,23,0,1,0
ST3000DM001,920,0,25,0,1,0
ST3000DM001,920,0,23,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,685,0,22,0,1,0
ST3000DM001,920,0,23,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,920,0,24,0,1,0
ST3000DM001,920,0,27,0,1,0
ST3000DM001,920,0,25,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,920,0,27,0,1,0
ST3000DM001,920,0,23,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,920,0,27,0,1,0
ST3000DM001,920,0,24,0,1,0
ST3000DM001,832,0,22,0,1,0
ST3000DM001,920,0,23,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,920,0,23,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,920,0,27,0,1,0
ST3000DM001,920,0,26,0,1,0
ST3000DM001,790,0,26,0,1,0
ST3000DM001,920,0,28,0,1,0
ST3000DM001,725,0,22,0,1,0
ST3000DM001,920,0,27,1,1,0
ST3000DM001,924,0,25,0,1,0
ST3000DM001,943,1,26,1,1,0
ST3000DM001,811,1,33,1,1,0
ST3000DM001,811,1,33,0,1,1
ST3000DM001,807,1,30,0,1,0
ST3000DM001,806,1,30,1,1,0
ST3000DM001,921,1,29,0,1,1
ST3000DM001,761,1,27,0,1,0
ST3000DM001,803,1,34,1,1,1
ST3000DM001,804,1,34,1,1,0
ST3000DM001,733,1,26,0,1,0
ST3000DM001,733,1,27,1,1,0
ST3000DM001,867,1,26,0,1,1
ST3000DM001,1043,1,20,0,1,1
ST3000DM001,924,1,23,0,1,0
ST3000DM001,794,1,31,0,1,0
ST3000DM001,893,1,27,0,1,1
ST3000DM001,894,1,23,0,1,0
ST3000DM001,892,1,26,1,1,1
ST3000DM001,746,1,25,0,1,0
ST3000DM001,735,1,23,1,1,1
ST3000DM001,803,1,21,0,1,1
ST3000DM001,736,1,20,0,1,1
ST3000DM001,905,1,26,1,1,1
ST3000DM001,889,1,27,0,1,1
ST3000DM001,880,1,20,0,1,1
ST3000DM001,843,1,27,1,1,1
ST3000DM001,909,1,23,1,1,0
ST3000DM001,889,1,26,1,1,0
ST3000DM001,741,1,24,0,1,0
ST3000DM001,845,0,25,0,1,0
ST3000DM001,845,0,23,0,1,0
ST3000DM001,845,0,23,0,1,0
ST3000DM001,845,0,20,0,1,0
ST3000DM001,845,0,23,0,1,0
ST3000DM001,845,0,22,0,1,0
ST3000DM001,845,0,23,0,1,0
ST3000DM001,845,0,24,0,1,0
ST3000DM001,845,0,25,0,1,0
ST3000DM001,845,0,24,0,1,0
ST3000DM001,845,0,22,0,1,0
ST3000DM001,845,0,26,0,1,0
ST3000DM001,845,0,24,0,1,0
ST3000DM001,845,0,24,0,1,0
ST3000DM001,845,0,21,0,1,0
ST3000DM001,845,0,23,0,1,0
ST3000DM001,845,0,24,0,1,0
ST3000DM001,845,0,25,1,1,1
ST3000DM001,733,1,25,1,1,1
ST3000DM001,845,0,21,0,1,0
ST3000DM001,845,0,25,0,1,0
ST3000DM001,845,0,25,0,1,0
ST3000DM001,845,0,20,0,1,0
ST3000DM001,845,0,22,0,1,0
ST3000DM001,845,0,24,0,1,0
ST3000DM001,845,0,23,0,1,0
ST3000DM001,845,0,23,0,1,0
ST3000DM001,845,0,24,1,1,0
ST3000DM001,845,0,25,0,1,0
ST3000DM001,845,0,19,0,1,0
ST3000DM001,845,0,20,0,1,0
ST3000DM001,845,0,22,0,1,0
ST3000DM001,845,0,25,0,1,0
ST3000DM001,780,1,27,1,1,1
ST3000DM001,872,0,27,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,23,0,1,0
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,22,0,1,0
ST3000DM001,837,0,23,0,1,0
ST3000DM001,837,0,28,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,23,0,1,0
ST3000DM001,837,0,25,0,1,0
ST3000DM001,905,1,25,1,1,1
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,25,0,1,0
ST3000DM001,837,0,24,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,22,0,1,0
ST3000DM001,837,0,23,0,1,0
ST3000DM001,837,0,23,0,1,0
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,25,0,1,0
ST3000DM001,837,0,23,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,28,0,1,0
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,24,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,25,0,1,1
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,21,0,1,0
ST3000DM001,837,0,21,0,1,0
ST3000DM001,837,0,23,0,1,0
ST3000DM001,837,0,26,1,1,0
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,28,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,27,1,1,1
ST3000DM001,837,0,26,0,1,0
ST3000DM001,837,0,27,0,1,0
ST3000DM001,837,0,26,0,1,0
ST3000DM001,495,0,31,0,1,0
ST3000DM001,875,0,24,0,1,0
ST3000DM001,947,0,28,0,1,0
ST3000DM001,738,0,26,0,1,0
ST3000DM001,723,0,16,0,1,0
ST3000DM001,881,0,32,0,1,0
ST3000DM001,876,0,21,0,1,0
ST3000DM001,875,0,26,0,1,0
ST3000DM001,876,0,22,0,1,0
ST3000DM001,947,0,26,1,1,0
ST3000DM001,875,0,24,0,1,0
ST3000DM001,881,0,34,0,1,0
ST3000DM001,577,0,32,0,1,0
ST3000DM001,546,0,22,0,1,0
ST3000DM001,881,0,31,0,1,0
ST3000DM001,947,0,30,0,1,0
ST3000DM001,881,0,29,0,1,0
ST3000DM001,878,0,28,0,1,0
ST3000DM001,881,0,32,0,1,0
ST3000DM001,881,0,32,0,1,0
ST3000DM001,724,0,20,0,1,0
ST3000DM001,881,0,28,0,1,0
ST3000DM001,723,0,20,0,1,0
ST3000DM001,875,0,28,0,1,0
ST3000DM001,878,0,31,0,1,0
ST3000DM001,878,0,30,0,1,0
ST3000DM001,725,0,25,0,1,0
ST3000DM001,878,0,33,0,1,1
ST3000DM001,876,0,25,0,1,0
ST3000DM001,947,0,29,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,724,0,20,0,1,0
ST3000DM001,874,0,28,0,1,0
ST3000DM001,1030,0,21,0,1,0
ST3000DM001,878,0,30,0,1,0
ST3000DM001,881,0,33,0,1,0
ST3000DM001,1021,0,25,0,1,0
ST3000DM001,947,0,29,0,1,0
ST3000DM001,947,0,25,0,1,0
ST3000DM001,723,0,21,0,1,0
ST3000DM001,881,0,29,0,1,0
ST3000DM001,876,0,23,0,1,0
ST3000DM001,878,0,30,0,1,0
ST3000DM001,724,0,17,0,1,0
ST3000DM001,875,0,30,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,878,0,29,0,1,0
ST3000DM001,876,0,24,0,1,0
ST3000DM001,875,0,26,0,1,0
ST3000DM001,881,0,31,1,1,0
ST3000DM001,1030,0,22,0,1,0
ST3000DM001,878,0,32,0,1,0
ST3000DM001,880,0,29,0,1,0
ST3000DM001,724,0,18,0,1,0
ST3000DM001,875,0,25,0,1,0
ST3000DM001,724,0,21,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,581,0,28,0,1,0
ST3000DM001,875,0,29,1,1,0
ST3000DM001,876,0,27,0,1,0
ST3000DM001,875,0,27,0,1,0
ST3000DM001,878,0,29,0,1,0
ST3000DM001,876,0,23,0,1,0
ST3000DM001,880,0,31,0,1,0
ST3000DM001,875,0,27,0,1,0
ST3000DM001,875,0,24,0,1,0
ST3000DM001,881,0,32,0,1,0
ST3000DM001,723,0,18,0,1,0
ST3000DM001,876,0,21,0,1,0
ST3000DM001,881,0,33,0,1,0
ST3000DM001,878,0,30,0,1,0
ST3000DM001,875,0,24,0,1,0
ST3000DM001,875,0,28,0,1,0
ST3000DM001,878,0,29,0,1,0
ST3000DM001,947,0,28,0,1,0
ST3000DM001,878,0,30,0,1,0
ST3000DM001,880,0,31,0,1,0
ST3000DM001,724,0,18,0,1,0
ST3000DM001,875,0,26,0,1,0
ST3000DM001,947,0,30,0,1,0
ST3000DM001,878,0,29,0,1,0
ST3000DM001,453,0,19,0,1,0
ST3000DM001,876,0,25,1,1,0
ST3000DM001,1026,0,26,1,1,0
ST3000DM001,878,0,31,0,1,0
ST3000DM001,878,0,33,0,1,0
ST3000DM001,881,0,30,0,1,0
ST3000DM001,947,0,30,0,1,0
ST3000DM001,723,0,17,0,1,0
ST3000DM001,881,0,34,0,1,0
ST3000DM001,874,0,28,1,1,0
ST3000DM001,878,0,29,0,1,0
ST3000DM001,878,0,31,0,1,0
ST3000DM001,433,0,25,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,876,0,24,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,546,0,29,0,1,0
ST3000DM001,878,0,33,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,881,0,33,1,1,0
ST3000DM001,875,0,28,0,1,0
ST3000DM001,881,0,31,0,1,0
ST3000DM001,876,0,26,0,1,0
ST3000DM001,875,0,27,0,1,0
ST3000DM001,947,0,27,0,1,0
ST3000DM001,878,0,31,0,1,0
ST3000DM001,875,0,29,0,1,0
ST3000DM001,724,0,19,0,1,0
ST3000DM001,880,0,32,0,1,0
ST3000DM001,1030,0,18,1,1,0
ST3000DM001,1030,0,19,0,1,0
ST3000DM001,876,0,26,0,1,0
ST3000DM001,881,0,30,0,1,0
ST3000DM001,947,0,26,0,1,0
ST3000DM001,876,0,21,0,1,0
ST3000DM001,876,0,24,0,1,0
ST3000DM001,947,0,29,1,1,0
ST3000DM001,876,0,24,1,1,0
ST3000DM001,881,0,32,0,1,0
ST3000DM001,878,0,31,0,1,0
ST3000DM001,878,0,33,0,1,0
ST3000DM001,875,0,30,0,1,0
ST3000DM001,748,0,26,0,1,0
ST3000DM001,875,0,26,0,1,0
ST3000DM001,453,0,21,0,1,0
ST3000DM001,881,0,30,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,947,0,29,0,1,0
ST3000DM001,878,0,33,0,1,0
ST3000DM001,881,0,28,0,1,0
ST3000DM001,876,0,22,0,1,0
ST3000DM001,876,0,23,0,1,0
ST3000DM001,724,0,21,0,1,0
ST3000DM001,878,0,32,0,1,0
ST3000DM001,881,0,31,0,1,0
ST3000DM001,875,0,28,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,875,0,30,0,1,0
ST3000DM001,724,0,20,0,1,0
ST3000DM001,1030,0,22,0,1,0
ST3000DM001,719,0,29,0,1,0
ST3000DM001,876,0,26,0,1,0
ST3000DM001,723,0,16,1,1,0
ST3000DM001,880,0,28,0,1,0
ST3000DM001,878,0,31,0,1,0
ST3000DM001,875,0,21,0,1,0
ST3000DM001,947,0,26,0,1,0
ST3000DM001,881,0,32,0,1,0
ST3000DM001,544,0,31,0,1,0
ST3000DM001,1027,0,25,1,1,0
ST3000DM001,875,0,27,0,1,0
ST3000DM001,878,0,32,0,1,0
ST3000DM001,875,0,27,0,1,0
ST3000DM001,875,0,29,0,1,0
ST3000DM001,875,0,30,0,1,0
ST3000DM001,876,0,21,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,876,0,22,0,1,0
ST3000DM001,1027,0,24,0,1,0
ST3000DM001,723,0,19,0,1,0
ST3000DM001,876,0,23,0,1,0
ST3000DM001,1030,0,20,0,1,0
ST3000DM001,876,0,22,0,1,0
ST3000DM001,947,0,28,0,1,0
ST3000DM001,606,0,28,0,1,0
ST3000DM001,878,0,27,0,1,0
ST3000DM001,723,0,21,0,1,0
ST3000DM001,1030,0,21,0,1,0
ST3000DM001,881,0,30,0,1,0
ST3000DM001,1031,0,23,0,1,0
ST3000DM001,881,0,29,1,1,0
ST3000DM001,723,0,17,0,1,0
ST3000DM001,878,0,31,0,1,0
ST3000DM001,723,0,21,0,1,0
ST3000DM001,947,0,26,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,1030,0,21,0,1,0
ST3000DM001,947,0,26,1,1,1
ST3000DM001,723,0,20,0,1,0
ST3000DM001,1030,0,22,0,1,0
ST3000DM001,723,0,21,1,1,0
ST3000DM001,878,0,33,0,1,0
ST3000DM001,880,0,29,0,1,0
ST3000DM001,946,0,28,1,1,0
ST3000DM001,881,0,31,0,1,0
ST3000DM001,723,0,16,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,724,0,21,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,875,0,26,0,1,0
ST3000DM001,947,0,26,0,1,0
ST3000DM001,876,0,24,0,1,0
ST3000DM001,1030,0,23,1,1,1
ST3000DM001,875,0,29,0,1,0
ST3000DM001,947,0,26,1,1,0
ST3000DM001,724,0,18,0,1,0
ST3000DM001,947,0,29,0,1,0
ST3000DM001,880,0,30,0,1,0
ST3000DM001,881,0,33,0,1,0
ST3000DM001,947,0,29,0,1,0
ST3000DM001,875,0,26,0,1,0
ST3000DM001,1027,0,24,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,1030,0,23,0,1,0
ST3000DM001,723,0,21,0,1,1
ST3000DM001,225,0,32,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,724,0,19,1,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,947,0,28,0,1,0
ST3000DM001,947,0,27,0,1,0
ST3000DM001,875,0,28,1,1,0
ST3000DM001,947,0,30,0,1,0
ST3000DM001,875,0,30,0,1,0
ST3000DM001,696,0,31,0,1,0
ST3000DM001,876,0,25,0,1,0
ST3000DM001,724,0,22,0,1,0
ST3000DM001,881,0,29,0,1,0
ST3000DM001,723,0,17,0,1,0
ST3000DM001,878,0,29,0,1,0
ST3000DM001,878,0,30,0,1,0
ST3000DM001,730,0,24,0,1,0
ST3000DM001,905,0,22,1,1,0
ST3000DM001,905,0,23,0,1,0
ST3000DM001,897,0,21,0,1,0
ST3000DM001,897,0,23,0,1,0
ST3000DM001,729,0,20,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,730,0,20,0,1,0
ST3000DM001,730,0,24,0,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,729,0,19,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,905,0,23,1,1,1
ST3000DM001,905,0,25,1,1,0
ST3000DM001,902,0,23,1,1,0
ST3000DM001,897,0,19,0,1,0
ST3000DM001,668,0,23,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,897,0,22,0,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,897,0,24,0,1,0
ST3000DM001,897,0,23,0,1,0
ST3000DM001,897,0,22,0,1,1
ST3000DM001,905,0,21,1,1,1
ST3000DM001,897,0,21,0,1,0
ST3000DM001,897,0,22,1,1,1
ST3000DM001,897,0,24,1,1,0
ST3000DM001,718,0,24,0,1,0
ST3000DM001,897,0,21,0,1,0
ST3000DM001,905,0,24,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,897,0,19,0,1,0
ST3000DM001,897,0,22,0,1,0
ST3000DM001,730,0,26,0,1,0
ST3000DM001,897,0,23,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,905,0,23,1,1,0
ST3000DM001,897,0,19,0,1,0
ST3000DM001,730,0,24,0,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,905,0,23,1,1,0
ST3000DM001,897,0,20,1,1,0
ST3000DM001,905,0,24,1,1,0
ST3000DM001,744,0,20,0,1,0
ST3000DM001,897,0,20,0,1,0
ST3000DM001,730,0,21,0,1,0
ST3000DM001,729,0,22,0,1,0
ST3000DM001,905,0,23,1,1,0
ST3000DM001,897,0,24,0,1,0
ST3000DM001,730,0,21,0,1,0
ST3000DM001,897,0,20,0,1,1
ST3000DM001,905,0,25,1,1,0
ST3000DM001,897,0,22,0,1,0
ST3000DM001,905,0,21,1,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,836,1,22,1,1,1
ST3000DM001,905,0,22,1,1,0
ST3000DM001,730,0,21,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,897,0,20,0,1,0
ST3000DM001,897,0,22,0,1,0
ST3000DM001,897,0,24,1,1,0
ST3000DM001,897,0,20,0,1,0
ST3000DM001,897,0,24,0,1,0
ST3000DM001,897,0,23,0,1,0
ST3000DM001,729,0,24,0,1,0
ST3000DM001,897,0,22,0,1,0
ST3000DM001,905,0,21,0,1,0
ST3000DM001,905,0,21,1,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,718,0,19,0,1,0
ST3000DM001,897,0,24,0,1,0
ST3000DM001,905,0,24,0,1,1
ST3000DM001,897,0,24,0,1,0
ST3000DM001,905,0,23,1,1,0
ST3000DM001,897,0,22,0,1,0
ST3000DM001,729,0,22,0,1,0
ST3000DM001,897,0,23,0,1,1
ST3000DM001,905,0,25,1,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,897,0,18,0,1,0
ST3000DM001,897,0,20,0,1,0
ST3000DM001,730,0,21,0,1,0
ST3000DM001,905,0,21,1,1,0
ST3000DM001,903,0,26,1,1,0
ST3000DM001,897,0,21,0,1,1
ST3000DM001,905,0,20,1,1,0
ST3000DM001,729,0,20,0,1,0
ST3000DM001,897,0,23,0,1,0
ST3000DM001,897,0,24,0,1,0
ST3000DM001,905,0,23,1,1,0
ST3000DM001,905,0,21,1,1,0
ST3000DM001,730,0,23,0,1,0
ST3000DM001,730,0,22,0,1,0
ST3000DM001,730,0,21,0,1,0
ST3000DM001,905,0,22,0,1,1
ST3000DM001,729,0,20,0,1,0
ST3000DM001,905,0,24,0,1,0
ST3000DM001,905,0,22,1,1,0
ST3000DM001,730,0,24,0,1,0
ST3000DM001,730,0,21,0,1,0
ST3000DM001,945,0,29,1,1,0
ST3000DM001,875,0,31,0,1,0
ST3000DM001,668,1,24,0,1,0
ST3000DM001,823,1,26,1,1,1
ST3000DM001,709,1,22,0,1,0
ST3000DM001,861,1,25,1,1,1
ST3000DM001,820,1,28,1,1,1
ST3000DM001,822,1,25,0,1,1
ST3000DM001,711,1,24,1,1,0
ST3000DM001,883,1,27,1,1,1
ST3000DM001,813,1,29,1,1,1
ST3000DM001,718,1,28,0,1,1
ST3000DM001,851,1,31,0,1,0
ST3000DM001,852,1,23,0,1,1
ST3000DM001,863,1,30,1,1,1
ST3000DM001,809,1,25,1,1,0
ST3000DM001,846,1,26,1,1,1
ST3000DM001,802,0,26,0,1,0
ST3000DM001,802,0,26,0,1,0
ST3000DM001,805,0,27,0,1,0
ST3000DM001,801,0,24,0,1,0
ST3000DM001,788,0,26,0,1,0
ST3000DM001,805,0,26,0,1,0
ST3000DM001,802,0,24,0,1,0
ST3000DM001,576,0,26,0,1,0
ST3000DM001,801,0,22,0,1,0
ST3000DM001,802,0,24,0,1,0
ST3000DM001,767,0,28,0,1,0
ST3000DM001,802,0,22,0,1,0
ST3000DM001,788,0,24,0,1,0
ST3000DM001,802,0,24,1,1,1
ST3000DM001,802,0,27,0,1,0
ST3000DM001,200,0,24,0,1,0
ST3000DM001,647,0,22,0,1,0
ST3000DM001,809,0,24,0,1,0
ST3000DM001,802,0,26,0,1,0
ST3000DM001,802,0,22,0,1,0
ST3000DM001,802,0,22,0,1,0
ST3000DM001,802,0,26,1,1,0
ST3000DM001,802,0,23,0,1,0
ST3000DM001,801,0,25,0,1,0
ST3000DM001,802,0,27,0,1,0
ST3000DM001,804,0,22,0,1,0
ST3000DM001,802,0,26,0,1,0
ST3000DM001,805,0,27,0,1,0
ST3000DM001,802,0,27,0,1,0
ST3000DM001,802,0,21,0,1,0
ST3000DM001,800,0,26,1,1,0
ST3000DM001,801,0,22,0,1,0
ST3000DM001,802,0,24,0,1,0
ST3000DM001,802,0,23,0,1,0
ST3000DM001,801,0,25,0,1,0
ST3000DM001,802,0,24,0,1,0
ST3000DM001,802,0,24,0,1,0
ST3000DM001,802,0,22,0,1,0
ST3000DM001,801,0,22,0,1,0
ST3000DM001,801,0,23,1,1,0
ST3000DM001,802,0,25,0,1,0
ST3000DM001,802,0,23,0,1,0
ST3000DM001,801,0,22,0,1,0
ST3000DM001,801,0,26,0,1,1
ST3000DM001,780,0,24,1,1,1
ST3000DM001,801,0,23,0,1,0
ST3000DM001,908,1,27,1,1,0
ST3000DM001,544,0,25,0,1,0
ST3000DM001,801,0,21,1,1,0
ST3000DM001,802,0,28,1,1,0
ST3000DM001,801,0,22,0,1,0
ST3000DM001,801,0,24,0,1,0
ST3000DM001,802,0,21,0,1,0
ST3000DM001,802,0,23,0,1,0
ST3000DM001,802,0,19,0,1,0
ST3000DM001,801,0,27,0,1,0
ST3000DM001,801,0,22,0,1,0
ST3000DM001,802,0,23,1,1,0
ST3000DM001,801,0,19,0,1,0
ST3000DM001,801,0,24,0,1,0
ST3000DM001,802,0,28,0,1,1
ST3000DM001,801,0,24,0,1,0
ST3000DM001,802,0,22,0,1,0
ST3000DM001,805,0,28,0,1,0
ST3000DM001,802,0,27,0,1,0
ST3000DM001,802,0,22,0,1,0
ST3000DM001,802,0,25,0,1,0
ST3000DM001,801,0,18,0,1,0
ST3000DM001,801,0,24,0,1,0
ST3000DM001,801,0,21,0,1,0
ST3000DM001,801,0,21,0,1,0
ST3000DM001,802,0,24,1,1,1
ST3000DM001,802,0,21,0,1,0
ST3000DM001,806,0,24,0,1,0
ST3000DM001,802,0,24,0,1,0
ST3000DM001,802,0,23,0,1,0
ST3000DM001,802,0,27,0,1,0
ST3000DM001,801,0,19,0,1,0
ST3000DM001,843,1,30,1,1,0
ST3000DM001,709,1,28,1,1,1
ST3000DM001,833,1,31,0,1,1
ST3000DM001,688,1,22,0,1,1
ST3000DM001,830,1,30,1,1,0
ST3000DM001,671,1,30,0,1,1
ST3000DM001,979,1,23,0,1,0
ST3000DM001,676,1,30,1,1,1
ST3000DM001,826,1,30,1,1,1
ST3000DM001,678,1,25,1,1,0
ST3000DM001,973,1,25,0,1,0
ST3000DM001,823,1,31,1,1,1
ST3000DM001,975,1,22,1,1,1
ST3000DM001,823,1,28,1,1,1
ST3000DM001,784,1,26,0,1,0
ST3000DM001,780,1,23,1,1,0
ST3000DM001,776,1,23,0,1,1
ST3000DM001,667,1,26,1,1,1
ST3000DM001,667,1,24,1,1,1
ST3000DM001,901,0,25,0,1,0
ST3000DM001,901,0,19,0,1,0
ST3000DM001,901,0,21,1,1,0
ST3000DM001,835,0,30,0,1,0
ST3000DM001,767,0,33,0,1,0
ST3000DM001,566,0,24,0,1,0
ST3000DM001,901,0,25,0,1,0
ST3000DM001,835,0,34,0,1,0
ST3000DM001,832,0,34,0,1,0
ST3000DM001,835,0,31,0,1,0
ST3000DM001,901,0,27,0,1,0
ST3000DM001,907,0,24,0,1,0
ST3000DM001,901,0,22,0,1,0
ST3000DM001,907,0,25,0,1,0
ST3000DM001,893,0,23,0,1,0
ST3000DM001,835,1,33,0,1,0
ST3000DM001,835,0,32,0,1,0
ST3000DM001,835,0,30,0,1,0
ST3000DM001,901,0,24,0,1,1
ST3000DM001,835,0,32,0,1,0
ST3000DM001,669,1,24,0,1,0
ST3000DM001,835,0,29,0,1,0
ST3000DM001,835,0,34,0,1,0
ST3000DM001,907,0,25,0,1,0
ST3000DM001,835,0,33,0,1,0
ST3000DM001,835,0,29,0,1,0
ST3000DM001,901,0,23,0,1,0
ST3000DM001,901,0,26,0,1,0
ST3000DM001,769,0,34,0,1,0
ST3000DM001,835,0,32,0,1,0
ST3000DM001,901,0,25,0,1,0
ST3000DM001,835,0,33,0,1,0
ST3000DM001,835,0,34,0,1,0
ST3000DM001,901,0,24,0,1,0
ST3000DM001,835,0,31,0,1,0
ST3000DM001,835,0,30,0,1,0
ST3000DM001,901,0,21,0,1,1
ST3000DM001,789,0,25,0,1,0
ST3000DM001,835,0,32,0,1,0
ST3000DM001,835,0,32,0,1,0
ST3000DM001,901,0,20,0,1,0
ST3000DM001,901,0,20,0,1,0
ST3000DM001,835,0,34,0,1,0
ST3000DM001,835,0,29,0,1,0
ST3000DM001,835,0,31,0,1,0
ST3000DM001,835,1,31,0,1,0
ST3000DM001,901,0,21,0,1,1
ST3000DM001,901,1,23,0,1,1
ST3000DM001,203,0,26,0,1,0
ST3000DM001,835,1,33,0,1,0
ST3000DM001,901,0,23,1,1,1
ST3000DM001,901,0,24,0,1,0
ST3000DM001,835,0,34,0,1,0
ST3000DM001,901,1,22,0,1,0
ST3000DM001,835,0,33,0,1,0
ST3000DM001,907,0,24,0,1,0
ST3000DM001,901,0,24,0,1,0
ST3000DM001,901,0,22,0,1,0
ST3000DM001,901,0,23,0,1,0
ST3000DM001,835,0,31,0,1,0
